issue_id,text_id,text,code,label
1769748,4,"A successfull test execution is fast: [task 2022-05-16T14:14:59.358Z] 14:14:59 INFO - TEST-START | dom/canvas/test/webgl-mochitest/test_video_fastpath_mp4.html [task 2022-05-16T14:14:59.430Z] 14:14:59 INFO - GECKO(6052) | [Child 5428, Main Thread] WARNING: Failed to bind API to GL!: file /builds/worker/checkouts/gecko/gfx/gl/GLContextProviderEGL.cpp:622 [task 2022-05-16T14:14:59.430Z] 14:14:59 INFO - GECKO(6052) | [Child 5428, Main Thread] WARNING: Failed to create GLContext from PBuffer: file /builds/worker/checkouts/gecko/gfx/gl/GLContextProviderEGL.cpp:1159 [task 2022-05-16T14:14:59.431Z] 14:14:59 INFO - GECKO(6052) | [Child 5428, Main Thread] WARNING: Failed to create EGLContext with khr_rbab_attribs: file /builds/worker/checkouts/gecko/gfx/gl/GLContextProviderEGL.cpp:720 [task 2022-05-16T14:14:59.431Z] 14:14:59 INFO - GECKO(6052) | Initializing context 000001B79D7EE000 surface 000001B795C7DCC0 on display 000001B79C607700 [task 2022-05-16T14:14:59.620Z] 14:14:59 INFO - GECKO(6052) | ### XPCOM_MEM_BLOAT_LOG defined -- logging bloat/leaks to C:\Users\task_165270933684606\AppData\Local\Temp\tmpn2fbyuwz.mozrunner\runtests_leaks_rdd_pid4844.log [task 2022-05-16T14:14:59.620Z] 14:14:59 INFO - GECKO(6052) | [4844, Main Thread] WARNING: XPCOM_MEM_BLOAT_LOG is set, disabling native allocations.: file /builds/worker/checkouts/gecko/tools/profiler/core/platform.cpp:339 [task 2022-05-16T14:14:59.816Z] 14:14:59 INFO - GECKO(6052) | MEMORY STAT | vsize 7063MB | vsizeMaxContiguous 80980577MB | residentFast 250MB | heapAllocated 11MB [task 2022-05-16T14:14:59.833Z] 14:14:59 INFO - TEST-OK | dom/canvas/test/webgl-mochitest/test_video_fast",STACK_TRACE,0
1769748,5,"It could still be that we are getting IsShutdown() while starting the process, and then this is no different than bug 1769624",PROBLEM_REVIEW,0
1769748,6,Set release status flags based on info from the regressing bug 1769547,ISSUE_METADATA_CHANGE,0
1769748,7,From https://treeherder.mozilla.org/jobs?repo=try&revision=15f854fcde646992c271cd6cf43b8b3a7fb67f5e: seems like it's not a shutdown issue seems like it's not intermittent,PROBLEM_REVIEW,0
1769748,8,It looks like this has become perma.,PROBLEM_REVIEW,0
1769748,9,Could you take a look?,PROBLEM_REVIEW_REQUEST,0
1769748,10,"Weird. According to https://treeherder.mozilla.org/jobs?repo=try&revision=75b643d11393c983fc10833139f301dd5b35787a even RDD decoder does not work on try for that platform. However, a local build running on a win10-64 VM is able to perform audio decoding on both RDD or Utility",PROBLEM_REVIEW,0
1769748,11,Attached file Bug 1769748 - Disable dynamic code mitigation on MinGW64 builds r?bobowen! — Details Depends on D146639,CODE_IMPLEMENTATION,1
1769254,1,Crash in [@ mozilla::wr::RenderMacIOSurfaceTextureHost::GetSize],PROBLEM_DESCRIPTION,0
1769254,2,Crash report: https://crash-stats.mozilla.org/report/index/4b88927e-489d-4eb6-be12-5024c0220512,STACK_TRACE,0
1769254,3,Reason: EXC_BAD_ACCESS / KERN_INVALID_ADDRESS,PROBLEM_CAUSE_IDENTIFICATION,0
1769254,4,"Top 10 frames of crashing thread: 0 XUL mozilla::wr::RenderMacIOSurfaceTextureHost::GetSize const gfx/webrender_bindings/RenderMacIOSurfaceTextureHost.cpp:68 1 XUL mozilla::layers::NativeLayerCA::AttachExternalImage gfx/layers/NativeLayerCA.mm:779 2 XUL mozilla::wr::RenderCompositorNative::AttachExternalImage gfx/webrender_bindings/RenderCompositorNative.cpp:321 3 XUL webrender::renderer::Renderer::update_native_surfaces gfx/wr/webrender/src/renderer/mod.rs:4688 4 XUL webrender::renderer::Renderer::render_impl gfx/wr/webrender/src/renderer/mod.rs:1976 5 XUL webrender::renderer::Renderer::render gfx/wr/webrender/src/renderer/mod.rs:1737 6 XUL wr_renderer_render gfx/webrender_bindings/src/bindings.rs:616 7 XUL mozilla::wr::RenderThread::UpdateAndRender gfx/webrender_bindings/RenderThread.cpp:537 8 XUL mozilla::wr::RenderThread::HandleFrameOneDoc gfx/webrender_bindings/RenderThread.cpp:387 9 XUL mozilla::detail::RunnableMethodImpl<mozilla::wr::RenderThread*, void xpcom/threads/nsThr",STACK_TRACE,0
1769254,5,"I can reproduce this crash with SWGL enabled after accelerated Canvas2D bug 1773712 landed. However, this crash bug is not a regression from that Canvas2D bug because the Canvas2D change landed today and this crash bug was filed a month ago. I bisected the crash with my STR to this pushlog with Canvas2D bug 1773712: https://hg.mozilla.org/integration/autoland/pushloghtml?fromchange=ec7e694733a0dc3d956b6a3ea3a323fc1d41264c&tochange=5c16ac03eca7a366057cb2ac7a6f376f98dd8bf0",REPRODUCTION_ATTEMPT,0
1769254,6,"Steps to reproduce Enable SWGL (gfx.webrender.software = true) (UPDATED: and gfx.canvas.accelerated = true) Load https://results.enr.clarityelections.com/CA/Contra_Costa/114138/web.285569/#/summary Scroll down to the ""GOVERNOR"" section. Click on the ""Show Chart"" button to the right of the ""GOVERNOR"" section title.",S2R,0
1769254,7,Result Crash bp-842adff9-37bc-4858-b749-f9cd30220612 in [@ mozilla::wr::RenderMacIOSurfaceTextureHost::GetSize ],PROBLEM_DESCRIPTION,0
1769254,8,"[Tracking Requested - why for this release]: Kelsey, this crash is a regression from canvas color space bug 1703654. Since accelerated Canvas2D bug 1773712 just enabled the gfx.canvas.accelerated pref, I bisected my crash STR again with that pref force-enabled and landed on this earlier pushlog for canvas color space bug 1703654: https://hg.mozilla.org/integration/autoland/pushloghtml?fromchange=88a64ff079e144ce530a7f3121244604c29ddf92&tochange=f2d46bb91c9ddd9e6b43c315be70917b334d52a0",PROBLEM_LOCALIZATION,0
1769254,9,"The crashes are gated to nightly build, so no need to track for 102 and 102ESR, but we should track for nightly as this is a top crasher on macOS and we should decide rapidly on backing out or not bug 1773712 on Nightly.",PROBLEM_REVIEW,0
1769254,10,Requesting a backout of Bug 1773712 until the crash is investigated,ADDITIONAL_CONSIDERATION,0
1769254,11,"Setting 103 to disabled, Bug 1773712 was backed out of central",ISSUE_METADATA_CHANGE,0
1769254,12,"The STR I found required the accelerated canvas be enabled (bug 1773712). But this crash signature started in Nightly 102 before the accelerated canvas was enabled and we still have some crash reports from Beta (and DevEdition) 102. Example: bp-cf91cbe1-d3c6-4c54-ba60-59fc70220613 So there may be other STR that hit this same crash without the accelerated canvas. I bisected the original crash to bug 1703654, which landed in Nightly 102.",PROBLEM_REVIEW,0
1769254,13,"I believe this is from wr::RenderMacIOSurfaceTextureHost* texture = aExternalImage->AsRenderMacIOSurfaceTextureHost(); MOZ_ASSERT(texture); <- I bet this is the issue, and that we would crash here if we did MOZ_RELEASE_ASSERT mTextureHost = texture; gfx::IntSize oldSize = mSize; mSize = texture->GetSize(0); <- crashes here",PROBLEM_LOCALIZATION,0
1769254,14,"I tried this STR, setting gfx.webrender.software and gfx.canvas.accelerated to true, but I don't get a crash.",REPRODUCTION_ATTEMPT,0
1769254,15,Is there anything else I am missing to repro this?,QUESTION,0
1769254,16,"My hunch is that the SharedSurfaceIO is not keeping alive the MacIOSurface long with out-of-process WebGL, so it exports a SurfaceDescriptor from GPU process to content process, then back to GPU process for WebRender, but in that gap, for some reason, the SharedSurfaceIO goes away, so that when the MacIOSurfaceTextureHostOGL goes to create it from the SurfaceDescriptor for WebRender, it is already gone, so we end up with a null IOSurface that is causing these crashes downwind.",PROBLEM_CAUSE_IDENTIFICATION,0
1769254,17,"I would need a more reliable repro to test this,",S2R_REQUEST,0
1769254,18,"I would need a more reliable repro to test this, but Sotaro is working on something to fix a similar problem in D3D11 that might fix the issue here as well if this is actually the problem.",ADDITIONAL_CONSIDERATION,0
1769254,19,I don't know of any other steps or settings missing from my STR. I'll attach my about:support info. Maybe there is something peculiar about my hardware (a 2015 MacBook Pro).,ANSWER_TO_QUESTION,0
1769254,20,"Summarizing my findings: My STR crashes on this build with a clean profile when gfx.webrender.software and gfx.canvas.accelerated are true: mach mozregression --launch 5c16ac03eca7a366057cb2ac7a6f376f98dd8bf0 --pref ""gfx.webrender.software:true"" ""gfx.canvas.accelerated:true"" -a ""https://results.enr.clarityelections.com/CA/Contra_Costa/114138/web.285569/#/summary"" But doesn't crash on the same build if gfx.webrender.software or gfx.canvas.accelerated are false: mach mozregression --launch 5c16ac03eca7a366057cb2ac7a6f376f98dd8bf0 --pref ""gfx.webrender.software:true"" ""gfx.canvas.accelerated:false"" -a ""https://results.enr.clarityelections.com/CA/Contra_Costa/114138/web.285569/#/summary"" mach mozregression --launch 5c16ac03eca7a366057cb2ac7a6f376f98dd8bf0 --pref ""gfx.webrender.software:false"" ""gfx.canvas.accelerated:true"" -a ""https://results.enr.clarityelections.com/CA/Contra_Costa/114138/web.285569/#/summary""",PROBLEM_REVIEW,0
1769254,21,Set release status flags based on info from the regressing bug 1703654,ISSUE_METADATA_CHANGE,0
1769254,22,"Lee, I can reproduce this SWGL crash again (using the STR in comment #1) now that gfx.canvas.accelerated has been re-enabled in bug 1773712. bp-43999729-23c4-40db-ab68-930260220806",REPRODUCTION_ATTEMPT,0
1769254,23,"What's the target release for shipping accelerated canvas, Lee?",QUESTION,0
1769254,24,I hit this saving an edited (pdfjs.annotationEditorMode=0) PDF to PDF in yesterday(?)'s nightly on macOS.,REPRODUCTION_ATTEMPT,0
1769254,25,I've hit this four times while using Google Maps over the last two days.,REPRODUCTION_ATTEMPT,0
1769254,26,"Sotaro, any ideas here?",PROBLEM_REVIEW_REQUEST,0
1769254,27,100% repro visiting starlink.sx,REPRODUCTION_ATTEMPT,0
1769254,28,Attached file Bug 1769254 - Check for null texture host. r?aosmond — Details,CODE_IMPLEMENTATION,1
1769254,29,This patch should at least avoid the crashes while we're investigating this bug.,CLARIFICATION,0
1769254,30,"We mark every external image in an async image pipeline as preferring a compositor surface: https://searchfox.org/mozilla-central/rev/6a37a2ab9328bec6a29f688d1b2fba6974d34905/gfx/layers/wr/AsyncImagePipelineManager.cpp#453 There are additional requirements that must be met, so I am guessing that is why or part of why it doesn't always trip: https://searchfox.org/mozilla-central/rev/43ba67391e71c57a14420e554e9d381543292611/gfx/wr/webrender/src/picture.rs#2520 As such, I don't think there is any guarantee we will get the expected type: https://searchfox.org/mozilla-central/rev/43ba67391e71c57a14420e554e9d381543292611/gfx/layers/NativeLayerCA.mm#805",ADDITIONAL_CONSIDERATION,0
1769254,31,Should we be performing more checks before we set the flag? Or is it the responsibility of the compositing code to do the check?,QUESTION,0
1769254,32,Problem seems to exists at canUpdate check in AsyncImagePipelineManager::UpdateImageKeys(). It could not detect TextureHost change from MacIOSurfaceTextureHostOGL to ShmemTextureHost with same format and size. It happened when accelerated canvas was fallback to sw canvas.,SOLUTION_VERIFICATION,0
1769254,33,Attached file Bug 1769254 - Add TextureHost type check for using update in AsyncImagePipelineManager::UpdateImageKeys() — Details,CODE_IMPLEMENTATION,1
1769254,34,"Reproduced this issue on an affected Nightly build from 2022-05-13 using the STR from Comment 1, on macOS 10.15. Verified as fixed on Firefox 105.0b5 (20220830185924) on the above OS.",SOLUTION_VERIFICATION,0
1769085,1,Fix PBM tests to handle opening Spotlight,PROBLEM_DESCRIPTION,0
1769085,2,"Fix of Bug 1765907 , tried to invoke Spotlight flow from test file 'browser_privatebrowsing_about_nimbus_messaging.js' using Sinon causing two backout of the patch due to intermittents. https://phabricator.services.mozilla.com/D144871",PROBLEM_MOTIVATION,0
1769085,3,Scope of this bug is to investigate intermittent failure seen with patch and refactor test to handle opening spotlight from tests in PBM mode.,PROBLEM_DESCRIPTION,0
1769085,4,"Gist below shows the stub usage in test https://gist.github.com/punamdahiya/8c9922a4acea3ace1c753dc44fb85199 With this Stub usage in 'browser_privatebrowsing_about_nimbus_messaging.js, intermittent failure was seen in browser_privatebrowsing_focus_promo.js due to not able to show promo https://treeherder.mozilla.org/jobs?repo=try&author=pdahiya%40mozilla.com&selectedTaskRun=abpWjvG5TlWQI2NdJIOEDg.0&searchStr=Linux%2C18.04%2Cx64%2CWebRender%2Casan%2Copt%2CMochitests%2Cwith%2Csoftware%2Cwebrender%2Cwith%2Cfission%2Cenabled%2Ctest-linux1804-64-asan-qr%2Fopt-mochitest-browser-chrome-swr-fis-e10s%2Cbc2 If stub calls are changed to spy , intermittent failure below is seen for different tests on linux in private browsing browser_privatebrowsing_localStorage.js , browser_privatebrowsing_noSessionRestoreMenuOption.js, browser_privatebrowsing_protocolhandler.js A promise chain failed to handle a rejection: Could not get children of file(/tmp/tmp9c8f4krj.mozrunner/settings/main/ms-images) because it does not exist - stack: (No stack available.) https://treeherder.mozilla.org/logviewer?job_id=377220226&repo=autoland&lineNumber=19988 https://mozilla.slack.com/archives/G90HG2UQH/p1652141301328679?thread_ts=1652119806.446959&cid=G90HG2UQH",PROBLEM_CAUSE_IDENTIFICATION,0
1769085,5,Fix of https://bugzilla.mozilla.org/show_bug.cgi?id=1759214 should help with below error seen due to issue around remote images cleanup A promise chain failed to handle a rejection: Could not get children of file(/tmp/tmp9c8f4krj.mozrunner/settings/main/ms-images) because it does not exist - stack: (No stack available.),POTENTIAL_SOLUTION_DESIGN,1
1769085,6,Attached file Bug 1769085 - Fix PBM tests to handle opening Spotlight — Details,CODE_IMPLEMENTATION,1
1768744,1,[Colorway Closet] Active theme selection should be announced to screen readers.,PROBLEM_DESCRIPTION,0
1768744,2,In Bug 1768470 the colorway closet theme selector displays a user’s active theme via a check mark. This should be made accessible by announcing the status to screen readers.,PROBLEM_MOTIVATION,0
1768744,3,Attached file Bug 1768744 - Add aria-current to active theme button. r=dao — Details,CODE_IMPLEMENTATION,1
1768744,4,We should also attribute aria-checked for the current theme selection. Perhaps through an event listener.,ADDITIONAL_CONSIDERATION,0
1764716,1,Hit MOZ_CRASH(Currently unreachable) at jit/CacheIR.h:456,PROBLEM_DESCRIPTION,0
1764716,2,"The following testcase crashes on mozilla-central revision 20220413-4f936f5e57c8 (debug build, run with --fuzzing-safe --ion-offthread-compile=off --baseline-eager test.js): [].constructor.call(undefined, 2)",TEST_CASES,0
1764716,3,"Backtrace: received signal SIGSEGV, Segmentation fault. #0 0x5865e3a2 in js::jit::GetIndexOfArgument(js::jit::ArgumentKind, js::jit::CallFlags, bool*) () #1 0x588894e9 in js::jit::CacheIRWriter::loadArgumentFixedSlot(js::jit::ArgumentKind, unsigned int, js::jit::CallFlags) () #2 0x588a9d88 in js::jit::InlinableNativeIRGenerator::tryAttachArrayConstructor() () #3 0x588a5277 in js::jit::InlinableNativeIRGenerator::tryAttachStub() () #4 0x588a4b93 in js::jit::CallIRGenerator::tryAttachFunCall(JS::Handle<JSFunction*>) () #5 0x588aef4d in js::jit::CallIRGenerator::tryAttachStub() () #6 0x585f7e4d in js::jit::DoCallFallback(JSContext*, js::jit::BaselineFrame*, js::jit::ICFallbackStub*, unsigned int, JS::Value*, JS::MutableHandle<JS::Value>) () [...] #10 0x58a557b2 in js::jit::MaybeEnterJit(JSContext*, js::RunState&) () [...] #19 0x57ab58d6 in main () eax 0x56845b6d 1451514733 ebx 0x591587c4 1494583236 ecx 0x5915a29c 1494590108 edx 0xf7b74cc7 -138982201 esi 0xff9fe15b -6299301 edi 0xff9fe260 -6299040 ebp 0xff9fe138 4288667960 esp 0xff9fe120 4288667936 eip 0x5865e3a2 <js::jit::GetIndexOfArgument(js::jit::ArgumentKind, js::jit::CallFlags, bool*)+530> => 0x5865e3a2 <_ZN2js3jit18GetIndexOfArgumentENS0_12ArgumentKindENS0_9CallFlagsEPb+530>: movl $0x1c8,0x0 0x5865e3ac <_ZN2js3jit18GetIndexOfArgumentENS0_12ArgumentKindENS0_9CallFlagsEPb+540>: call 0x57b3e9ef <abort>",STACK_TRACE,0
1764716,4,Marking as fuzzblocker due to frequent failures since the test is really easy.,ISSUE_METADATA_CHANGE,0
1764716,5,Attached file Detailed Crash Information — Details,STACK_TRACE,0
1764716,6,Attached file Testcase — Details,TEST_CASES,0
1764716,7,Likely from bug 1738413.,FILED_FROM_OTHER_ISSUE,0
1764716,8,"GetIndexOfArgument() doesn't yet support CallFlags::FunCall, so when we inline the Array constructor through Function.prototype.call, use CallFlags::Standard instead. This is the only place where CallFlags::FunCall can be passed through to GetIndexOfArgument(). Changing GetIndexOfArgument() to support CallFlags::FunCall isn't straight forward, because the argument indices are different depending on whether or not this is an inlined or non-inlined Function.prototype.call.",CODE_IMPLEMENTATION,1
1764716,9,"Yes, it's from bug 1738413.",ADDITIONAL_CONSIDERATION,0
1764716,10,"FWIW, I don't think this issue needs to be hidden, because we always hit a MOZ_CRASH.",ISSUE_METADATA_CHANGE,0
1764716,11,Bugmon Analysis Verified bug as reproducible on mozilla-central 20220414092955-6c55ba30c858. The bug appears to have been introduced in the following build range: Start: 85290d18c6eeab2c1b741e2c92d2b6eaa252a7d5 (20220412213655) End: 4f936f5e57c8e7c6b25d95e167a4480cbd61fc46 (20220413180638) Pushlog: https://hg.mozilla.org/mozilla-central/pushloghtml?fromchange=85290d18c6eeab2c1b741e2c92d2b6eaa252a7d5&tochange=4f936f5e57c8e7c6b25d95e167a4480cbd61fc46,SOLUTION_VERIFICATION,0
1764716,12,Bugmon Analysis Verified bug as fixed on rev mozilla-central 20220414214512-d8f67ac43580. Removing bugmon keyword as no further action possible. Please review the bug and re-add the keyword for further analysis.,SOLUTION_VERIFICATION,0
1764716,13,":anba, since this bug contains a bisection range, could you fill (if possible) the regressed_by field? For more information, please visit auto_nag documentation.",ISSUE_METADATA_CHANGE,0
1764716,14,Set release status flags based on info from the regressing bug 1738413,ISSUE_METADATA_CHANGE,0
1762292,1,Restore Zap capability potentially with double lines for hero text,PROBLEM_DESCRIPTION,0
1762292,2,Attached image single zap example — Details,SCREENSHOT,0
1762292,3,"Designs currently have a double zap under ""Yous"" of 100 Thank Yous. But that might have spacing/overlap issues for translations that have ""Yous"" not as the last word. It seems like current styling should work okay with a single zap.",PROBLEM_MOTIVATION,0
1762292,4,"emcminn, with bug 1762488 patch adding zap for any Localized, this bug should just be activating zap, e.g., hero_text: { zap: true, …",POTENTIAL_SOLUTION_DESIGN,1
1762292,5,Attached file Bug 1762292 - Turn on Zap for hero text r=mviar — Details,CODE_IMPLEMENTATION,1
1762292,6,"Improvements: Ratio Test Platform Options Absolute values (old vs new) 9% welcome ContentfulSpeedIndex macosx1015-64-shippable-qr cold fission webrender 1,942.00 -> 1,775.92 7% welcome ContentfulSpeedIndex macosx1015-64-shippable-qr fission warm webrender 1,822.58 -> 1,686.33 For up to date results, see: https://treeherder.mozilla.org/perfherder/alerts?id=33748",SOLUTION_VERIFICATION,0
1762292,7,Hello Emily! Could you help figure out which of the two patches (this one or 1762290) corresponds to the performance improvement for the alert posted above ? Thank you!,CODE_REVIEW_REQUEST,0
1762292,8,"Hi Alex! I've chatted with my team a bit and the only thing we can come up with is that the perf improvement may be coming from https://phabricator.services.mozilla.com/D142709; which changed the about:welcome background image to a 3kb .svg (the previous image was a 103kb .avif). These patches were all stacked and landed together, which could explain why the alert is showing up here instead. (Oddly D1422709 has a regression attached to it.) I'll make a note here if I come across anything new.",CODE_REVIEW,0
1762292,9,This enhancement was part of the work done on QA-1448 for which we sent a Preliminary checkpoint. Considering this I am marking it as Verified.,SOLUTION_VERIFICATION,0
1762292,10,"Unfortunately, there was a regression associated with this revision, so I added both 1762292 and 1762290 as regressed by the logged regression defect.",ISSUE_METADATA_CHANGE,0
1762292,11,"Once the source of the regression is identified between the two bugs, could you please remove 1765183 from the other bug's ""Regressed by"" field ?",QUESTION,0
1762088,1,Implement parsing / serialization for container properties.,PROBLEM_DESCRIPTION,0
1762088,2,"We keep getting this pattern of properties that have a set of joint and disjoint flags, and copy-pasting or writing the same parsing and serialization code in slightly different ways.",PROBLEM_MOTIVATION,0
1762088,3,"We keep getting this pattern of properties that have a set of joint and disjoint flags, and copy-pasting or writing the same parsing and serialization code in slightly different ways. container-type is one such type, and I think we should have a single way of dealing with this, thus implement deriving for various traits for bitflags, with an attribute that says which flags are single vs mixed. See docs and properties I ported. The remaining ones I left TODOs with, they are a bit trickier but can be ported with some care.",CODE_IMPLEMENTATION,1
1762088,4,"container-type is one such type, and I think we should have a single way of dealing with this, thus implement deriving for various traits for bitflags, with an attribute that says which flags are single vs mixed.",POTENTIAL_SOLUTION_DESIGN,1
1762088,5,"Two noteworthy details that may seem random otherwise: Moving values around in nsStyleDisplay is needed so that the struct remains under the size limit that we have to avoid jumping allocator buckets. All the test expectation churn is because tests depend on container-type: size parsing to run, and now they run. Tests for the relevant bits I implemented are passing, with the only exception of some container-name-computed.html failures which are https://github.com/w3c/csswg-drafts/issues/7181. Safari agrees with us there. Other notes when looking at the spec and seeing how it matches the implementation: container syntax doesn't match spec, but matches tests and sanity: https://github.com/w3c/csswg-drafts/issues/7180 container-type syntax doesn't quite match spec, but matches tests and I think it's a spec bug since the definition for the missing keyword is gone: https://github.com/w3c/csswg-drafts/issues/7179 Depends on D142418",CODE_IMPLEMENTATION,1
1762088,6,"Should we dupe bug 1744223, bug 1744224, and bug 1744228 over to this bug? It looks like those were basically-fixed (at a CSS parsing/serialization level) by https://hg.mozilla.org/mozilla-central/rev/bdaf003569a7 (There's more to be done to support them in layout, but I'm not sure that these individual per-property bugs are the best spot to do that.)",QUESTION,0
1762088,7,Yes,ANSWER_TO_QUESTION,0
1761994,1,Expand dropped frames telemetry,PROBLEM_DESCRIPTION,0
1761994,2,Break the sum out into the component parts,POTENTIAL_SOLUTION_DESIGN,1
1761994,3,Break the sum out into the component parts,CODE_IMPLEMENTATION,1
1761826,1,Enable disallow relaxing referrer policy in standard mode,PROBLEM_DESCRIPTION,0
1761826,2,Attached file Bug 1761826 - Enable disallowing relaxing referrer policies. r?#anti-tracking-reviewers — Details,CODE_IMPLEMENTATION,1
1761435,1,[Wayland] Switch mMoveToRectPopupRect to mMoveToRectPopupSize,PROBLEM_DESCRIPTION,0
1761435,2,Attached file Bug 1761435 [Wayland] Store only move-to-rect popup size r?emilio — Details,CODE_IMPLEMENTATION,1
1753765,1,Replace the %includes with either @import or by inlining the included stylesheets. See bug 1659584 for details. This bug should cover: browser/themes/{platform}/customizableui/panelUI.css browser/themes/shared/customizableui/panelUI.inc.css,PROBLEM_DESCRIPTION,0
1753765,2,Replaced preprocessor includes with CSS imports Removed .inc from CSS files names where all preprocessor code was removed.,CODE_IMPLEMENTATION,1
1753765,3,Backed out changeset c83c8662c973 (Bug 1753765) for causing bc failures on browser_parsable_css.js. Backout link Push with failures Failure Log,IMPLEMENTATION_REVERSION,0
1753765,4,This is flagging up conditionals in panelUI.inc.css.,COLLATERAL_PROBLEM_ANALYSIS,0
1753765,5,"You could either fix that here or just add a * to the jar.mn entry for the panelUI.inc.css file in the shared jar.mn, so that it gets preprocessed and the conditions in there continue to work.",COLLATERAL_POTENTIAL_SOLUTION,0
1753765,6,The updated patch including @Gijs' suggestion should resolve this error.,STATUS_UPDATE,0
1753765,7,Pushed by bigiri@mozilla.com: https://hg.mozilla.org/integration/autoland/rev/a6d7a4d3a374 Remove preprocessor includes from Customizeable PanelUI r=dao,CODE_IMPLEMENTATION,1
1751919,1,Crash in [@ mozilla::dom::SessionHistoryEntry::ReplaceWith],PROBLEM_DESCRIPTION,0
1751919,2,Reason: EXCEPTION_ACCESS_VIOLATION_READ,PROBLEM_CAUSE_IDENTIFICATION,0
1751919,3,Top 10 frames of crashing thread: 0 xul.dll mozilla::dom::SessionHistoryEntry::ReplaceWith docshell/shistory/SessionHistoryEntry.cpp:1380 1 xul.dll mozilla::dom::CanonicalBrowsingContext::SessionHistoryCommit docshell/base/CanonicalBrowsingContext.cpp:819 2 xul.dll mozilla::dom::ContentParent::RecvHistoryCommit dom/ipc/ContentParent.cpp:7226 3 xul.dll mozilla::dom::PContentParent::OnMessageReceived ipc/ipdl/PContentParent.cpp:12742 4 xul.dll mozilla::ipc::MessageChannel::DispatchMessage ipc/glue/MessageChannel.cpp:1964 5 xul.dll mozilla::ipc::MessageChannel::MessageTask::Run ipc/glue/MessageChannel.cpp:1851 6 xul.dll mozilla::TaskController::DoExecuteNextTaskOnlyMainThreadInternal xpcom/threads/TaskController.cpp:771 7 xul.dll NS_ProcessNextEvent xpcom/threads/nsThreadUtils.cpp:467 8 xul.dll mozilla::ipc::MessagePump::Run ipc/glue/MessagePump.cpp:85 9 xul.dll MessageLoop::RunHandler ipc/chromium/src/base/message_loop.cc:324,STACK_TRACE,0
1751919,4,Attached file Bug 1751919 - Crash in [@ mozilla::dom::SessionHistoryEntry::ReplaceWith]. r?smaug! — Details,CODE_IMPLEMENTATION,1
1751919,5,"Beta/Release Uplift Approval Request User impact if declined: Null-pointer crashes. Is this code covered by automated tests?: No Has the fix been verified in Nightly?: No Needs manual test from QE?: No If yes, steps to reproduce: List of other uplifts needed: None Risk to taking this patch: Low Why is the change risky/not risky? (and alternatives if risky): Just adds a null-check. We don't know how to trigger this crash, but it's showing up in crash-stats. String changes made/needed:",REQUEST_FOR_UPLIFT,0
1751919,6,"97 was merged to release, moving the request over.",UPLIFT_APPROVAL,0
1751919,7,"Low-risk crash fix, approved for 97.0rc2.",UPLIFT_APPROVAL,0
1751721,1,Ship OffscreenCanvas for the Zoom web client,PROBLEM_DESCRIPTION,0
1751721,2,"Once bug 1749323 and bug 1751205 land, we can turn on OffscreenCanvas for Zoom domains. This will grant users access to gallery view on Firefox.",PROBLEM_MOTIVATION,0
1751721,3,This will allow users to use gallery view with the web client for Zoom in Firefox.,CODE_IMPLEMENTATION,1
1751721,4,"Turns out we need bug 1746750 as well for it to work properly. The lack of text isn't an issue, no console errors from my attempts at using it in meetings.",REQUIREMENT,0
1751721,5,"There's a r+ patch which didn't land and no activity in this bug for 2 weeks. :aosmond, could you have a look please? If you still have some work to do, you can add an action ""Plan Changes"" in Phabricator. For more information, please visit auto_nag documentation.",CODE_REVIEW_REQUEST,0
1748902,1,Correct handling of uncatchable exceptions inside of underlying source callbacks.,PROBLEM_DESCRIPTION,0
1748902,2,"Attached file Bug 1748902 - Add test for Uncatchable Size Callback Exceptions, and Handle Size Callback Uncatchable Exceptions. r?saschanaz — Details",CODE_IMPLEMENTATION,1
1748376,1,Enable more CSS page name WPT tests,PROBLEM_DESCRIPTION,0
1748376,2,Attached file Bug 1748376 - Enable more wpt page-name tests with the proper pref. — Details,CODE_IMPLEMENTATION,1
1742770,1,"Assertion failure: uri->SchemeIs(""moz-nullprincipal""), at caps/NullPrincipal.cpp:134",PROBLEM_DESCRIPTION,0
1742770,2,"I've prototyped a new libfuzzer-based fuzzing target that uses dom::ipc::StructuredCloneData as its entry point to cover the StructuredCloneReader code that is browser-only. The target code has not landed on mozilla-central yet, if you need it to reproduce (in case stack + test attached do not suffice), please let me know.",POTENTIAL_SOLUTION_DESIGN,1
